Player,grupo_posicional,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
Tyler Fletcher,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Harrison Reed,Mediocentro,4.3331923300238016,-2.0441336738062237,0.058989630464156666,-1.289315442926415,1.1391477647600214,-0.6359720991738143,-0.011166914035970582,0.1591895586633416,0.001923710556377567
Frank Onyeka,Mediocentro,-1.2519166940290116,-0.8346778604338254,-0.3564806905315348,2.1402988772437954,-1.5907689918024501,-1.133327518050265,3.3345114288922657,-1.3175678842513556,2.177571541672881
Dan Neil,Mediocentro,-3.957190639261607,-1.0997630294221048,0.5277674214936633,0.0020406460211649475,-0.7669735336612867,1.0644760679085963,-0.1636979048653118,0.6019767171886375,2.647626622508974
Alex Tóth,Mediocentro,-3.3139891101979067,0.44524536174495466,-0.17026373152108923,0.09512501563308003,-0.33462957522704445,0.08443489011829208,-0.6399292159584813,0.45838169861990924,0.5294623765014299
Mateo Kovačić,Mediocentro,-0.7882470821226689,-0.9038832528053273,-0.8470270951885993,2.3678892328158745,-1.6550416244494914,0.6769836627252546,0.8417169856701865,-2.1237191506266764,2.885529734495478
Declan Rice,Mediocentro,2.16997472821293,-1.1110098275165887,-0.3376019015107995,0.9427384045201258,-0.6894229866728253,0.6119193045901455,-1.4379246877305745,-0.29610022195757907,-0.5461410288467861
Trey Nyoni,Mediocentro,-2.9833894035188036,-1.7495609507868948,-0.33010027554793375,-0.06711603785241868,1.4382932140137408,-2.5149736013616972,1.2707872655083863,-0.6100920448530714,-1.0922541987455376
Alex Scott,Mediocentro,0.804732898627537,0.7586224843042805,-0.9591320447548165,-0.8866102859825432,0.16282573098222736,0.3033345419812882,-0.5767279983701354,0.8442910202565446,0.49688404525749724
Noah Sadiki,Mediocentro,-2.517670332737281,0.13467363889516537,-0.2519426242573847,0.49361852146950097,-0.12217472803046618,0.04142640419521767,0.03975510053606115,0.26081091634183545,-0.05026093444566286
Enzo Le Fée,Mediocentro,1.9071962714880093,0.36851774934903303,-1.3079568987726449,1.007865481094974,-0.6792352170856688,0.5520483794255223,-0.595700189007632,0.3475594351312244,-0.3942967190736348
Mateus Fernandes,Mediocentro,1.3217180778877908,1.1116051859987406,0.12272564240338474,-0.6816916019491107,-1.7056797460403754,0.2378137771824719,-0.4729114572774909,0.01470077576118577,0.616120218901751
George Hemmings,Mediocentro,-3.404229910370468,-1.8541563400740044,0.12898318208712983,-0.7656329758017446,1.2135623223056249,-1.889958232450957,1.079366459353338,-1.6184146923437193,-0.032329687113831704
João Gomes,Mediocentro,-0.8088258292607865,2.0333522089820244,-0.19296622103742858,-1.251659753882802,-0.5760553127981515,-0.12555221178789905,-0.3651541000329656,0.36480819335626163,-0.4068682417400712
Alexis Mac Allister,Mediocentro,0.712678421315842,-0.35989511258540263,-0.6369741467673874,0.0674200319963014,0.08352146658543803,-0.42282711802823475,0.7354577173476401,-0.873982332899761,0.7093788384105874
Yehor Yarmoliuk,Mediocentro,-0.8124617072585391,0.34169083173657294,0.530779041732472,-0.11549820096026865,-1.3657283876373223,-0.20523519245341637,-0.9549841756965366,-0.11124817882151837,-1.0159828135147422
Kiernan Dewsbury-Hall,Mediocentro,4.118583766208377,-0.5757062969752629,-0.4450584874814138,0.13818147526422106,-0.34982721163135344,-0.16397938913364862,0.2342165914389762,1.2414483608068823,0.08628704149869797
Elliot Anderson,Mediocentro,1.302629477516903,1.6306036169990668,-0.9924466144948618,-0.09602407784793406,-1.2407841099665682,0.018987396961189878,-0.26602981107037804,0.9884458489266645,0.3664321061690396
Andy Irving,Mediocentro,-3.755963648084575,-0.9750848471417904,-0.023330159478764424,0.5872939701242295,-1.0668447554584037,0.9802217231917413,-1.8929914346877958,0.6444936985338904,-1.1192798880366865
Pablo Barrios,Mediocentro,-0.3892745364287832,-0.8427996636153833,-0.48250867036177125,-0.08009859984101753,-0.0575873512510288,1.2374522622704565,-1.2475676320962485,-0.16224857582852398,1.2309910101327015
Joan Jordán,Mediocentro,-3.8783054171978106,0.31152208526026776,2.9283411977148637,0.1370947805026026,0.8707738528314926,-1.8909865840876807,1.361484720233188,-1.044038103114029,-0.9234466534933679
Lancinet Kourouma,Mediocentro,-3.8117777638026222,0.8487236851277945,2.1295926479971747,-0.1038845563743092,0.39840395972604403,0.13485905666146517,0.4649680711050278,-0.6403238323086948,2.1619041537800654
Miguel Román,Mediocentro,-0.44916202176948783,-0.33214087680210364,1.4145193337724118,-1.3282935601877812,-1.2555494302331685,-0.41271676228817605,-0.9804176719220429,0.6191998344114338,-0.47549688795566253
Donny van de Beek,Mediocentro,-1.3896475251104927,-3.034876750603256,-1.3576940601188374,0.04340427144841367,3.7845892996847996,0.01936168150916474,-0.04554350942387097,-0.3852328972533757,-1.131502506092642
Jon Guridi,Mediocentro,-2.4739008563008023,-0.5102160112134925,-0.8808070345040553,-0.11093218568094655,1.0088675945179375,0.021000483862045904,-0.7989779900577947,0.22358046375204788,-1.2181182149750711
Eder García,Mediocentro,-3.359701317710345,-0.3897471390152421,0.3831023957084944,-0.9979632699132375,0.9713778470560372,-2.7175459570721077,1.5674315889552068,-1.358764320832248,-0.8494532918978615
Sergi Altimira,Mediocentro,1.3910909517923609,1.0501669682385815,0.5319861355647103,-0.7992630513812907,-1.8179600543399668,0.9173361316620502,-0.514923540819781,-0.40341381979073737,1.2598242854049138
Olasagasti,Mediocentro,1.4966333362932778,0.3370964689916963,-0.44698999297915165,1.9641172662588673,0.9419029382573841,1.3786894552723579,0.22917869464358057,-0.36717349745603406,1.263567380339648
Alejandro Rego,Mediocentro,0.06707618256398941,1.3539839879402897,1.0342548856223048,-1.4593958396365452,-1.3974122019205455,-1.0351088598150666,-0.5547905837631385,-1.5063117237010373,-0.34573209915049996
Kwasi Sibo,Mediocentro,-3.4172716741198177,0.2014031761529943,1.9972419404171091,-0.13978861855037336,0.9034527026257694,-0.09241906454743357,-0.2349095400219111,-1.1958897260614598,-0.2517105090291798
Frenkie de Jong,Mediocentro,1.855259123102374,1.323257662595893,4.1606072164770325,3.070164965033766,0.07321773272228657,1.1123254504276405,1.1355676578237779,0.719007183144835,0.7849431625040353
Alassane Diatta,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Jorge Cestero,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Hugo García,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Ibai Aguirre,Mediocentro,-4.086824675643428,-1.9596042280845758,1.214472220315638,-0.34055344433000534,0.03617753250851874,-1.6767696000075818,0.9267130558987261,-1.1576494659877028,-0.4706526410071896
Eduardo Camavinga,Mediocentro,-0.5898321420032366,0.6980348919602731,0.6586684518041395,-1.8143530206458574,-1.1330423865200439,-0.8790169605956052,0.1893999015422492,1.3288050564205365,0.5025697578769048
Hugo Solozabal,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Filip Ugrinic,Mediocentro,-0.9578433335309438,-0.1339018643288549,-1.6396587815934052,2.5130263790043457,-0.42227881910771903,-0.3988883429677771,0.2553495276779664,-0.002997177600242079,-1.1310838197147641
Samu Becerra,Mediocentro,-3.791817859239943,-1.399056526537211,0.33019199072822386,0.565080658270144,-0.1816434201155668,-1.05534165141173,-0.17748308295711548,-0.006084602695234245,-1.594131575171797
Jan Salas,Mediocentro,-4.027823521949992,-2.3629573204064145,0.4371966896870476,0.2589538384884306,-0.04932753521588846,0.32346989377613916,1.3005968169169104,1.4885486659332448,1.9990262682180797
Beñat Turrientes,Mediocentro,-0.616165338605249,1.717076746843201,-1.6521496014058554,0.2470146852511344,0.1757649998281554,-0.3710570053041089,1.4637976505116383,-1.4150810560505453,0.4004964019377952
Martim Neto,Mediocentro,2.880410627551324,-1.2362772381022886,0.5776278772446152,0.8724707917433573,-1.4062113435688728,-0.48018402422973694,0.3901908903418658,-0.44459799174603826,-0.29677003878303415
Taufik Seidu,Mediocentro,-4.015917390823898,-0.5171947397985046,1.4271602613807053,-0.5689450386080208,-0.16395599972696354,-2.480565854095048,1.4029306506623167,-0.8928154288309025,-1.2607848851992005
Hugo Sotelo,Mediocentro,-1.6777152092001901,0.7593403455807566,-0.6291249180186694,0.8779154719062213,-0.43194445846804785,0.383492145877489,-0.3349719811528388,-1.0116099085333516,-0.8795827029316041
Unai López,Mediocentro,-0.48791914175692425,3.501110704750466,2.0573846753462113,3.6926713185089515,1.5154781463961713,0.2449508439351272,0.9891466945082298,-1.1420604195700021,-0.8296772384534769
Daniel Parejo,Mediocentro,-2.4463409797089994,0.9013608882114895,-0.49478471152387493,-0.5751985219298541,-0.3872037988640744,1.1386061802102483,-0.9337511884520738,1.160656887032436,0.13546450192705753
Gavi,Mediocentro,-2.375471855974001,1.283388149865549,-0.20218016957360063,0.7381721824176809,-1.723117083022176,-0.9009795257911511,2.0780748819347856,-0.19412567726984695,0.920173135315265
Javi Morcillo,Mediocentro,-3.542064527164638,2.3974295016185487,0.24279288535875104,-1.7938308415920063,-0.848620748956724,-1.0648889689015808,-0.010905310406398592,-1.0474815200399872,0.2430107083334266
Javier Muñoz,Mediocentro,-1.6561939707258766,-0.7029870501161338,-1.4610084697484031,-0.9588935837455762,2.6994167109280047,0.7795687306392542,-1.395784240063929,-1.531483901665485,-0.5642084704291588
Álvaro Fidalgo,Mediocentro,2.129959980527811,-2.346592728922118,0.8881147992193904,-0.5372801276501404,0.05249699924897805,0.3938468202518977,-1.085563062607824,1.7906891181992595,-0.42066386716832793
Yangel Herrera,Mediocentro,-3.576744407156153,-0.7394614916730826,-0.4701039668292338,0.15410315387371423,-0.30352515528800417,0.8047653727640842,-0.13627227434213193,1.2911199530833963,1.4906760800735477
Damián,Mediocentro,-3.9724244266572,0.495442335993617,0.8941953197365182,-1.2108571632859781,-1.2717324507556833,-0.29718286049529263,-1.195631721708061,-1.8441450774928392,-0.026517795918019785
Ander Guevara,Mediocentro,2.2030169035571943,2.547572381833283,5.319843018581283,1.613782001236885,-0.21764054266518146,0.2540199933596966,0.30234583996287023,-0.40891993207960137,0.12475922062205465
Thiago Pinar,Mediocentro,-0.1417166032442945,0.7344744414085309,-1.1058084117564544,1.7015336038028464,-0.04196628299005501,-1.1277252377959444,1.546872563460405,-1.7054032549678637,-0.26808922950688624
Matías Vecino,Mediocentro,-3.431994675046173,0.8852829432331283,-0.09373546660637193,-1.2709682219069518,-0.617083805884941,-0.2575437873241775,-1.4859493638705454,-1.856502158455999,-0.0951698960755495
Dani Ceballos,Mediocentro,-3.7195376767553388,1.2487749315551568,-0.09021215590642044,-0.8823503719334136,-1.1524142179996886,0.600069576946926,-0.29674158704200726,0.7189878311726738,1.4504945759531538
Asier Osambela,Mediocentro,3.1228331947383596,0.5398653016476394,2.12819127876972,-1.3969490207814599,1.924046459336265,-0.4477313502330051,-0.841380852689581,-1.4334133494555479,-0.3194617215181422
Manu Bueno,Mediocentro,-3.7629892607248223,-0.48239464073794297,0.5661275298238153,-0.1303407501012839,-0.08149365486425234,-1.3537911398173619,1.149916876886586,0.5322321132301889,-0.44414011071335613
Jhon Solis,Mediocentro,-2.43422280556013,-1.4194801438872324,-0.4721400298814218,-0.7748850867335403,1.8038783894181487,1.632602551828328,-0.4104955697974257,-0.17057480737220904,1.34623373399446
Selton Sánchez,Mediocentro,0.5091433394498984,-0.02256739694315187,-2.4022263877662446,1.6728583164747048,0.7307115988495854,-1.0151025949567691,2.7508041139922095,-1.2232338267442024,1.1539868425786628
Andrés Antañón,Mediocentro,-1.737680059228592,-2.345878771047257,-0.9148498313742173,-1.2030249977961494,3.719829707882149,-0.16466948407423984,0.2165541742229535,-1.9436774824872896,-0.4476003811603778
Fran Beltrán,Mediocentro,0.08192156494482467,-0.31375002439645366,0.9849080272669883,-1.5417130895736724,-0.4947044565538791,0.17235393425963674,-1.2134663305957418,0.2582635013310235,-0.040496809810610754
Carlos Macià,Mediocentro,-3.6259607872736317,-0.020683689925148203,0.9802212267921244,-0.5107693575433313,-0.36296234416170403,-0.9868602912717599,-0.45084286496208476,-1.469323183951171,-0.07337292464346094
Beñat Prados,Mediocentro,-3.569612233671053,2.118034224968417,0.5893003345459061,-1.7221844900354397,-0.9083526304805128,-1.3066195277480759,-0.6222565106959944,-1.9212203862906136,-0.6180161734304064
Luka Sučić,Mediocentro,3.4115437233302197,-2.3130208389560867,0.15126113507489375,-0.23460432869303674,0.5040396192694957,-0.7918930316181169,0.16174012249909045,-0.3481793859768317,0.007151236071893346
Ramón Terrats,Mediocentro,1.582780611640701,0.03396428982774074,-1.0036991702934392,0.7381724773666604,-1.1622451503601108,0.17547562341554018,0.03905478161279299,0.6440192006162373,1.0049157831453652
Antonio Sánchez,Mediocentro,-2.0696275455663566,3.046833935099478,3.1084327323026453,1.7895075568403254,3.0753277005920756,1.495050174339375,-0.6057367714260263,0.5105359423646223,-1.5920042473202876
Santi Cazorla,Mediocentro,-2.1999742306394023,0.5137356607290028,0.34836797855442253,2.26112127132961,0.2662853998522121,1.3437095367508884,0.28151275086703903,1.1681047748054156,0.703910029419242
Unai Vencedor Paris,Mediocentro,-3.605823312621666,1.8948974467733246,1.6075488166952365,0.19130795983564466,0.1225013444227593,-0.4419773140430997,0.05737896743369169,0.3296327090834915,-0.9217910241858536
Manuel Ángel,Mediocentro,-1.661978727080327,-0.328644379808559,-1.719067721572125,-4.640163120199664,1.0251223041554884,6.085638433276938,5.574525706453096,-1.0459176453028107,-2.398383026414895
Rodrigo Mendoza,Mediocentro,-0.5804729156707003,0.4390201232926697,-1.2922189332349394,0.6514999596946907,0.8960961158426407,-1.0837925733331724,2.4375613719710616,-1.5570147791767415,0.2944364249098054
Nelson Deossa,Mediocentro,-2.8565465734345867,1.3970237987162528,-1.176799731560283,-0.6223432465014251,0.5345056766032982,-1.5320431215969126,1.3702364668909253,1.2740290818508289,0.16023091839156015
Obed Vargas,Mediocentro,-2.3104599537439046,0.7146147881881263,-0.6089504543431661,1.4349741198534944,-1.710784894191122,0.1994577409255637,-0.1443264115087503,0.3966364913983304,-0.09840997803560747
Gonzalo Villar,Mediocentro,0.7264002111470609,0.03841981025559257,1.3689845993796692,-1.7424218734786847,-1.3437455514691452,-0.6846103267979483,0.5129962387303236,2.4698206996847993,0.46554138693536307
Johnny Cardoso,Mediocentro,-3.7690966174648084,2.4582019290556003,0.410428780620527,-1.4793357694866534,-1.3584837430140593,-0.6588961393877971,-0.1027788674734962,-0.34587745911570367,0.31756616966918066
Mikel Jauregizar,Mediocentro,-0.27350332911095115,2.7482537220023366,2.8366901562574265,0.24247390306522637,2.144507655407385,1.4053901856362334,-0.8124884076849934,0.13344459773053577,0.1146253274141414
Santi Comesaña,Mediocentro,2.2874876749857243,0.7172281857629479,1.6678827218933099,0.6900243746440378,-0.7145016994428487,-0.3127889577943408,0.33344465205526447,-1.0906163251223755,0.9175434146613097
Pablo Fornals,Mediocentro,4.571098686131904,-0.9861299606908752,-0.5494400247911508,0.9360164712192868,-0.48247429438120765,0.13561335879733288,-1.0699465071930976,0.27916973357558844,-0.6418315100970533
Iván Martín,Mediocentro,-1.9424277229171185,1.6875142200097883,2.673991647695643,2.14212491304538,2.5015400885441266,1.3001924957184956,0.7541124934292119,0.6150793169737134,-0.6072237616737413
Edu Expósito,Mediocentro,1.2299789889944377,0.8477298409767655,-1.9250027243160752,1.3937403955841903,-0.08960392315005453,0.3170410382569892,0.052352530233270266,0.31295008968792565,-0.1943711446495313
Ilaix Moriba,Mediocentro,0.6002766564833453,0.8634093216672681,0.7255131043449,-1.0433734374097288,-1.6652503621170247,-0.23910467703977184,0.6719283370307769,0.18775247130880182,1.2507933400614455
Pedro Díaz,Mediocentro,-2.0929882311274977,-0.802456768971825,-1.301584400243843,0.33015960261223803,0.7439321244535495,0.24461695766105576,-0.3089170004979977,-0.6223140196983268,-0.14385014942333266
Mauro Arambarri,Mediocentro,1.7936996168407722,0.10654298753027543,-0.8797454257231038,-0.9940270946155259,0.7723586532596355,-0.7685224095903586,0.9307607872359777,0.5124379642075475,0.4643719523004338
Alberto Reina,Mediocentro,2.5017743702721136,1.248412516871713,3.4463446122099213,1.1776195748585976,2.35408982806337,0.7906520165835065,0.7268158456138097,1.6560310744265365,-0.04167227861925195
Luis Milla,Mediocentro,0.625154304406407,0.6279145408608668,0.45691986762680625,2.8352449399077577,-1.3339052331396284,0.8451693446164854,-0.45380881084492486,0.22359599529508775,0.4043303440315981
Aleix Febas,Mediocentro,0.003437109170287502,0.4188469092039935,0.0618251189312276,-0.695246060040029,-0.5567113313313105,0.33675216130294344,0.3140595484334431,1.4351878110367375,0.6878439567218929
Koke,Mediocentro,0.7443926034685532,-0.48911025175933315,1.0525259564170264,-0.2713013751249155,-1.685332137195897,0.2555057911376383,-0.8178285992864198,0.6329063131975038,-0.15250512631844945
Iñigo Ruiz de Galarreta,Mediocentro,-0.4898950232177375,1.7625853937834048,0.23973053902463043,-0.7327843961233347,-1.8341893532538724,-0.7118667229128537,0.1294699028212647,0.6469862777841231,0.2519716085722595
Djibril Sow,Mediocentro,3.5687852915374143,0.37518492486969324,0.46876244135990985,-0.2828052153484066,-1.2762125838257863,-0.7871284682576483,0.10912785055853017,0.25062285630387476,-0.35157507125635057
Jon Moncayola,Mediocentro,-2.0685302755786816,0.006398722805792717,-0.48120735006226895,1.4829621130795942,-0.7050058341533371,-0.04694784594859363,-0.3736252666669472,-0.7808305292172159,-0.9845838048555373
Pol Lozano,Mediocentro,0.694136867850012,2.561770682840912,4.353409866345532,0.6513869563133035,1.2785275372677998,0.06316844262437116,0.7501437129718839,0.4490918018276055,-0.1369636367004017
Pape Gueye,Mediocentro,2.6384172727703734,1.0175768963963394,-0.5791990942040418,-1.0000695093407808,-0.05998948674454945,-0.6959817100329572,0.444570767158857,0.1465670255343911,1.1818711825068868
Óscar Valentín,Mediocentro,-1.1054752990886925,0.8831544642626314,2.2693004871887226,-1.2143822143896073,0.04174292069312449,0.8978596997150302,-1.2186431854335058,-0.4304164313668367,0.6777845510524777
Pedri,Mediocentro,2.7882126292002365,1.4950731825285652,2.5221089761743776,2.7329790080893033,1.4884959406400216,2.3935520335941676,0.7075068660037277,-0.11078363902900902,1.5721854620079847
Pathé Ciss,Mediocentro,1.0948682981561284,1.6923122759519087,1.918854376294578,-0.6373422051064813,0.5672682311110756,0.18498242954951608,-1.035306989452817,-0.8901945875214816,-0.45497963745568953
Carles Aleñá,Mediocentro,-0.9595230279223097,1.0936279736243089,-2.02789549676853,1.5950006570970763,-0.30817015826292327,-0.4390252460613434,1.0572681982357999,0.11416898611548278,-0.22382754835503788
Carlos Soler,Mediocentro,2.8364031119220505,-0.5592318463097745,0.6730871938326979,0.5317604209516437,1.4917050698394867,0.9807849309555913,-0.7065037183394816,-0.7804066528259577,0.07625117524422438
Javier Guerra,Mediocentro,3.6318132639595295,-0.7822078429786773,-0.474463547286551,0.8212840539161808,-0.35561620314462195,-0.07163083207169148,-0.34989955931710603,-0.6137614647285538,-0.07264044401646834
Pablo Ibáñez,Mediocentro,0.08443485843703816,1.5553798189099588,-1.7309992327310535,-0.8210792877376933,0.8486402698559466,-0.24814554568342734,0.3072548765063333,1.0535856174575788,0.052823396682169524
Sergi Darder,Mediocentro,0.8441777468153174,-1.1010209599696708,-1.4068396182702532,1.7774296593505239,0.412410024922977,0.7655617408392822,-0.4660442429510008,-0.008232611796002471,-0.3709171091830618
Manu Morlanes,Mediocentro,1.4334885342619617,1.7354083523435666,5.3046113421928105,-0.2481781347446466,0.8862274992187097,0.6048108045848127,-0.484037673355246,0.2813103520366577,-0.22053628436033038
Azzedine Ounahi,Mediocentro,3.2492502007941755,0.05388105833226672,-1.4116120928560774,-0.14844161785236823,0.8466643582953913,0.09362779969156915,0.4593508280393339,0.8661197244551154,0.9166596749951754
Federico Valverde,Mediocentro,3.4446827778891844,-1.004875413916712,0.46642154967340577,1.4112002091249494,1.100069800353227,0.9020940011020911,-0.5405402379514631,-1.379907473495326,0.36738433817153776
Grigoris Kastanos,Mediocentro,-3.0282821450478057,2.1313829323880427,-1.5172519537109481,-1.187050177982884,-0.41952657802928234,0.40961753274020796,-0.9998119317659498,0.09526718592646503,1.0145843703910533
Simon Sohm,Mediocentro,-2.5456343489169484,0.6426473730249042,-0.1408711453050285,0.7556035741221891,-1.2739726260085633,-0.9041839464591586,1.3113374747679027,-0.7562507050452453,0.5966163567260587
Antoine Bernede,Mediocentro,-0.6791889437460454,0.05746020923842698,0.08059642666094863,-0.30248130489397373,-0.9542545661421075,-0.8193568266585837,-0.03278474135508811,-0.2592079292828357,-0.5770948265588292
Luca Mazzitelli,Mediocentro,3.840534486469532,1.5625572001842887,-0.47161501213763823,-0.9701152222855836,-0.8444647049892959,-0.567319758924627,0.29089066845733996,-1.0911693878448454,0.8559449737775502
Roberto Gagliardini,Mediocentro,-1.3223744909637212,1.6761086385245914,1.021102395440109,-1.9258934659441296,-1.5648444048982766,-0.32097114124882536,-0.7866052327908631,0.2318502742704419,0.41471621716656903
İsak Vural,Mediocentro,-3.0894123023114655,0.7992707691454755,-0.47393858229885844,-0.4017874189872372,0.4648052977977434,-1.5005781519101469,1.8557362076789494,1.7170009168580025,-0.24600417998668792
Ben Cremaschi,Mediocentro,-3.6880070668912985,-1.84429696817838,0.14851950516903728,0.6442303895658626,-0.061069391030381996,-0.40799472971628803,-0.4882532370778317,0.17304633001341652,-1.1266860157945153
Amir Richardson,Mediocentro,-3.1367609548092603,0.5517384088950273,-1.531746996281621,-0.9731685458291071,0.42171235625028664,-0.2069761367524755,0.8074080733982638,1.117761802289874,1.0025179287288104
Valentino Lazaro,Mediocentro,-2.264148749840342,0.20742438742732144,-0.5167596099798034,1.2847040811005166,-0.7136616722837082,-0.06234702023448669,-0.8013782612118383,-0.3137460959834035,-1.505644252151191
Idrissa Touré,Mediocentro,-0.5852558291114768,0.34970251334044045,0.6461853646044853,0.519775527595562,1.2580246231109498,0.6109411320292981,-1.451892010528431,0.899894141250678,-0.9594898669080882
Morten Thorsby,Mediocentro,3.8318599748970352,-1.1866167733288548,0.4608445013445893,-0.10655920139625451,0.18299161292613375,-1.9652555103538258,0.9072128977593722,-0.062474689565520644,-1.2623495569398189
Juan Arizala,Mediocentro,-2.3427844440204946,-1.300755165730805,-0.7936291448322431,-0.14821890451438355,1.4015842082956051,1.8590862371206045,-1.8018303182885118,0.11573254549972516,-1.102075504715156
Marco Brescianini,Mediocentro,1.10129632322171,-1.769701467895832,0.7303934979760257,0.10481137958043364,-0.8662620053318463,-0.8396059524799132,0.5884038131619681,0.11237179901918624,0.3859690311861856
Lennon Miller,Mediocentro,-1.3695768278541194,1.1904348844580304,-1.330492253842602,1.9600770901788935,-1.2123690176827784,-0.3529898749776335,0.78852022896336,0.37700405235007617,-0.2618621628853324
Neil El Aynaoui,Mediocentro,2.3965213595458974,1.2568313174473644,0.06979629624851186,0.3323266362245682,-0.9090160058128317,-0.677576405005095,-0.35715462693870537,-0.4556788622130955,-1.3142501934206208
Mohamed Kaba,Mediocentro,-1.9815715372268339,0.38277079638829414,-1.6057384431003974,-1.2668248055341602,2.2603497088097257,0.5380943192587451,0.4432877872683193,0.44429252814805065,0.47426799115891616
Michel Ndary Adopo,Mediocentro,-0.3251438887510608,-0.7727847852259746,-0.31410787022295794,0.28914459796568315,0.4410736036439307,0.12146623057506967,-0.6863922166193395,0.012027336852643438,-0.8753705239254401
Emirhan İlkhan,Mediocentro,1.5394204198874735,1.3511266898236587,1.1936426300974854,0.49582467185756446,-0.668157543225712,1.1016356180361357,-0.1827636494795153,-0.5917925429837688,1.949666924630092
Lassana Coulibaly,Mediocentro,0.7490855075755269,-1.1261023070079748,0.43238966339559526,-0.861877044574049,-0.12653662683552952,-0.41511928969670836,0.6535018745726301,1.400532238215752,0.630101867898103
Þórir Jóhann Helgason,Mediocentro,-1.5681396930411118,-1.4816839601209444,-1.3852563927245312,-0.08155462933478216,2.5527188187883083,1.9620144727965687,-2.6204142560282992,-1.2051378554666257,-0.4952413263800305
Jurgen Ekkelenkamp,Mediocentro,3.5497869592155,-1.3253901088531965,-0.4387416646863344,0.12046951714956129,0.1996425442539666,0.2357054292327264,-0.7397684402187192,0.05873491468676412,-0.41924878402226656
Abdou Harroui,Mediocentro,-1.698331000730502,0.7581153702633785,-0.844144839404064,-0.280546327903818,0.4273489711529523,-1.6613788302144377,-0.10751672132405045,0.6073768229088806,-2.583027266230868
Dachi Lordkipanidze,Mediocentro,-4.109611332058971,-3.296009686633154,1.2128334238852636,0.5449596372207905,-0.08639894005828218,-0.20987886164573866,0.10784842485340082,-0.25331889195226254,0.08016229928149117
Medon Berisha,Mediocentro,3.6460730776960633,-0.830472444747825,-1.4344898563674477,1.1484451103551387,-0.6175943458338965,-0.15068933913918406,-0.07968606033088495,0.21433632089523486,0.07128777509166422
Ruslan Malinovskyi,Mediocentro,2.412347556835395,0.18002828546159028,-1.0977828701908932,0.17853463577020842,0.45522274792306383,-1.0054980466152916,0.489967206770872,-0.17382101965168975,-0.40723444040513546
Remo Freuler,Mediocentro,-0.02238436882711097,-0.9602164375428326,1.4184257169409993,-2.4363642438502526,-3.9278290317878914,5.243435250891712,4.01535417307982,0.14212674520150856,-3.424685647634532
Álex Sala,Mediocentro,1.2707537942303482,1.6216207255272899,-3.280972517590244,1.2199815268697591,0.8307927420557398,1.2504598935717817,0.20517618596082274,-2.1202402881347093,1.3543552907935286
Luka Modrić,Mediocentro,0.5666166076175911,-0.645416223669013,0.09462337114183561,0.42487733699743163,-0.7856361856118158,1.2393079043917874,-1.328731601731905,0.19487683564959896,0.15091902127308557
Davide Zappacosta,Mediocentro,1.7355807700597183,-1.866147601861066,-0.3051652339577696,1.413462512088886,-0.3271546959803614,-0.4014340841861326,-0.6407429026077394,0.7079182087797069,-1.1091167173729266
Adrian Bernabe,Mediocentro,1.0629700672557618,-1.3217211974422807,-1.1324833621270103,0.051387275181380206,0.5325562279722618,0.6852538623817873,-0.16530560874805528,1.6017811873927932,1.1711969983385433
Ismaël Koné,Mediocentro,2.283024902973411,-0.3071060096251951,4.6103825185742275,0.2424044757037962,2.185896566889221,1.0400213443357478,1.0620443944417604,1.5838244841863227,1.29241609896012
Kristian Thorstvedt,Mediocentro,2.5465311292711696,0.35280685480596985,-0.4126893103946509,-0.31592739282123405,-0.23977480143246888,-0.464657045178902,0.8096387895764308,-0.14379381351067208,1.3509794685106566
Oier Zarraga,Mediocentro,-2.9831689510694646,1.3988495315606506,-0.29490360358772183,-0.6965142397504638,-0.11143712816716951,0.0891463652400768,-1.0142911287221463,-0.18584583463372192,-0.6306195705763875
Juan Cuadrado,Mediocentro,-0.9514738657976569,2.3228091750664457,-1.7319443215880295,-1.164858998095219,0.3976068183861175,-0.002638680123133663,-0.21365777781582107,1.0472151249536776,0.19814536158348692
Andy Diouf,Mediocentro,2.128778045396633,-1.4900856360196313,-0.1579880159318407,-0.7548993870463311,0.9260593867434411,-0.8059163415265423,-0.4566135679242255,1.0434774360881973,-1.1974385381076362
Manu Koné,Mediocentro,0.6554653837841581,-0.388239487320474,0.4337674460752621,-0.330259297444838,-1.1000571346853067,-0.7726977396233631,1.128929465161209,0.44347920393946927,1.121053655436638
